url,name,price_sale,price_original,discount,breadcrumbs,rating,reviews,images,variantes,category_1,category_2,category_3,category_4
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/gel-cr%c3%a8me-sourcils/brow-pomade-dark-brown/murbrowpdb.html,brow pomade dark brown,7.99,,,maquillage > sourcils > gel creme sourcils,4.3,224,"[""data/images\\Brow_Pomade_Dark_Brown_144\\Brow_Pomade_Dark_Brown_1.jpg"", ""data/images\\Brow_Pomade_Dark_Brown_144\\Brow_Pomade_Dark_Brown_2.jpg""]",[],maquillage,sourcils,gel creme sourcils,
https://www.revolutionbeauty.com/intl/fr/maquillage/yeux/mascara/revolution-wrap-lash-tubing-mascara-burgundy/1865326.html,revolution wrap lash tubing mascara burgundy,10.99,,,maquillage > yeux > mascara,4.7,799,"[""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_145\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_1.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_145\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_2.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_145\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_3.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_145\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_4.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_145\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_5.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_145\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_6.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_145\\Revolution_Wrap_Lash_Tubing_Mascara_Burgundy_7.jpg""]","[{""name"": ""Black"", ""id"": ""1853484"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-wrap-lash-tubing-mascara_color=Black&pid=revolution-wrap-lash-tubing-mascara""}, {""name"": ""Brown"", ""id"": ""1865319"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-wrap-lash-tubing-mascara_color=Brown&pid=revolution-wrap-lash-tubing-mascara""}, {""name"": ""Burgundy"", ""id"": ""1865326"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-wrap-lash-tubing-mascara_color=Burgundy&pid=revolution-wrap-lash-tubing-mascara""}]",maquillage,yeux,mascara,
https://www.revolutionbeauty.com/intl/fr/cheveux/coiffage-et-traitements-capillaires/revolution-haircare-vitamin-c-shine-scalp-serum-for-dull-hair/1436281.html,revolution haircare vitamin c shine scalp serum for dull hair,6.0,8.99,33.0,cheveux > coiffage et traitements capillaires,4.6,15,"[""data/images\\Revolution_Haircare_Vitamin_C_Shine_Scalp_Serum_for_Dull_Hair_146\\Revolution_Haircare_Vitamin_C_Shine_Scalp_Serum_for_Dull_Hair_1.jpg"", ""data/images\\Revolution_Haircare_Vitamin_C_Shine_Scalp_Serum_for_Dull_Hair_146\\Revolution_Haircare_Vitamin_C_Shine_Scalp_Serum_for_Dull_Hair_2.jpg"", ""data/images\\Revolution_Haircare_Vitamin_C_Shine_Scalp_Serum_for_Dull_Hair_146\\Revolution_Haircare_Vitamin_C_Shine_Scalp_Serum_for_Dull_Hair_3.jpg"", ""data/images\\Revolution_Haircare_Vitamin_C_Shine_Scalp_Serum_for_Dull_Hair_146\\Revolution_Haircare_Vitamin_C_Shine_Scalp_Serum_for_Dull_Hair_4.png""]",[],cheveux,coiffage et traitements capillaires,,
https://www.revolutionbeauty.com/intl/fr/maquillage/yeux/mascara/revolution-wrap-lash-tubing-mascara-brown/1865319.html,revolution wrap lash tubing mascara brown,10.99,,,maquillage > yeux > mascara,4.7,799,"[""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_147\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_1.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_147\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_2.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_147\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_3.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_147\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_4.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_147\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_5.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_147\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_6.jpg"", ""data/images\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_147\\Revolution_Wrap_Lash_Tubing_Mascara_Brown_7.jpg""]","[{""name"": ""Black"", ""id"": ""1853484"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-wrap-lash-tubing-mascara_color=Black&pid=revolution-wrap-lash-tubing-mascara""}, {""name"": ""Brown"", ""id"": ""1865319"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-wrap-lash-tubing-mascara_color=Brown&pid=revolution-wrap-lash-tubing-mascara""}, {""name"": ""Burgundy"", ""id"": ""1865326"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-wrap-lash-tubing-mascara_color=Burgundy&pid=revolution-wrap-lash-tubing-mascara""}]",maquillage,yeux,mascara,
https://www.revolutionbeauty.com/intl/fr/cheveux/coiffage-et-traitements-capillaires/revolution-haircare-detox-my-scalp-scrub/1492072.html,revolution haircare detox my scalp scrub150ml,7.0,,,cheveux > coiffage et traitements capillaires,4.4,32,"[""data/images\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_148\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_1.jpg"", ""data/images\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_148\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_2.jpg"", ""data/images\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_148\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_3.jpg"", ""data/images\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_148\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_4.jpg"", ""data/images\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_148\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_5.jpg"", ""data/images\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_148\\Revolution_Haircare_Detox_My_Scalp_Scrub150ml_6.jpg""]",[],cheveux,coiffage et traitements capillaires,,
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/savon-pour-sourcils/i-heart-revolution-chocolate-soap-brow/1576451.html,i heart revolution chocolate soap brow,4.19,5.99,30.0,maquillage > sourcils > savon pour sourcils,4.5,23,"[""data/images\\I_Heart_Revolution_Chocolate_Soap_Brow_149\\I_Heart_Revolution_Chocolate_Soap_Brow_1.jpg"", ""data/images\\I_Heart_Revolution_Chocolate_Soap_Brow_149\\I_Heart_Revolution_Chocolate_Soap_Brow_2.jpg"", ""data/images\\I_Heart_Revolution_Chocolate_Soap_Brow_149\\I_Heart_Revolution_Chocolate_Soap_Brow_3.jpg""]",[],maquillage,sourcils,savon pour sourcils,
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/crayon-sourcils/precise-brow-pencil-dark-brown/21378.html,precise brow pencil dark brown,3.99,5.99,40.0,maquillage > sourcils > crayon sourcils,4.5,345,"[""data/images\\Precise_Brow_Pencil_Dark_Brown_150\\Precise_Brow_Pencil_Dark_Brown_1.jpg"", ""data/images\\Precise_Brow_Pencil_Dark_Brown_150\\Precise_Brow_Pencil_Dark_Brown_2.jpg"", ""data/images\\Precise_Brow_Pencil_Dark_Brown_150\\Precise_Brow_Pencil_Dark_Brown_3.jpg"", ""data/images\\Precise_Brow_Pencil_Dark_Brown_150\\Precise_Brow_Pencil_Dark_Brown_4.jpg"", ""data/images\\Precise_Brow_Pencil_Dark_Brown_150\\Precise_Brow_Pencil_Dark_Brown_5.jpg""]","[{""name"": ""Dark Brown"", ""id"": ""21378"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-precise-brow-pencil_color=Dark%20Brown&pid=makeup-revolution-precise-brow-pencil""}, {""name"": ""Light Brown"", ""id"": ""21379"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-precise-brow-pencil_color=Light%20Brown&pid=makeup-revolution-precise-brow-pencil""}, {""name"": ""Medium Brown"", ""id"": ""21380"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-precise-brow-pencil_color=Medium%20Brown&pid=makeup-revolution-precise-brow-pencil""}]",maquillage,sourcils,crayon sourcils,
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/crayon-sourcils/precise-brow-pencil-medium-brown/21380.html,precise brow pencil medium brown,3.99,,,maquillage > sourcils > crayon sourcils,4.5,345,"[""data/images\\Precise_Brow_Pencil_Medium_Brown_151\\Precise_Brow_Pencil_Medium_Brown_1.jpg"", ""data/images\\Precise_Brow_Pencil_Medium_Brown_151\\Precise_Brow_Pencil_Medium_Brown_2.jpg"", ""data/images\\Precise_Brow_Pencil_Medium_Brown_151\\Precise_Brow_Pencil_Medium_Brown_3.jpg"", ""data/images\\Precise_Brow_Pencil_Medium_Brown_151\\Precise_Brow_Pencil_Medium_Brown_4.jpg"", ""data/images\\Precise_Brow_Pencil_Medium_Brown_151\\Precise_Brow_Pencil_Medium_Brown_5.jpg""]","[{""name"": ""Dark Brown"", ""id"": ""21378"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-precise-brow-pencil_color=Dark%20Brown&pid=makeup-revolution-precise-brow-pencil""}, {""name"": ""Light Brown"", ""id"": ""21379"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-precise-brow-pencil_color=Light%20Brown&pid=makeup-revolution-precise-brow-pencil""}, {""name"": ""Medium Brown"", ""id"": ""21380"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-precise-brow-pencil_color=Medium%20Brown&pid=makeup-revolution-precise-brow-pencil""}]",maquillage,sourcils,crayon sourcils,
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/gel-cr%c3%a8me-sourcils/brow-pomade-soft-brown/murbrowpsb.html,brow pomade soft brown,7.99,,,maquillage > sourcils > gel creme sourcils,4.3,224,"[""data/images\\Brow_Pomade_Soft_Brown_152\\Brow_Pomade_Soft_Brown_1.jpg"", ""data/images\\Brow_Pomade_Soft_Brown_152\\Brow_Pomade_Soft_Brown_2.jpg""]",[],maquillage,sourcils,gel creme sourcils,
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/savon-pour-sourcils/makeup-revolution-soap-styler/1223478.html,makeup revolution soap styler,3.5,6.99,50.0,maquillage > sourcils > savon pour sourcils,4.2,285,"[""data/images\\Makeup_Revolution_Soap_Styler_153\\Makeup_Revolution_Soap_Styler_1.jpg"", ""data/images\\Makeup_Revolution_Soap_Styler_153\\Makeup_Revolution_Soap_Styler_2.jpg"", ""data/images\\Makeup_Revolution_Soap_Styler_153\\Makeup_Revolution_Soap_Styler_3.jpg"", ""data/images\\Makeup_Revolution_Soap_Styler_153\\Makeup_Revolution_Soap_Styler_4.jpg""]",[],maquillage,sourcils,savon pour sourcils,
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/crayon-sourcils/revolution-instant-brow-hair-pen/revolution-instant-brow-hair-pen.html,revolution instant brow hair pen,6.99,,,maquillage > sourcils > crayon sourcils,4.4,50,"[""data/images\\Revolution_Instant_Brow_Hair_Pen_154\\Revolution_Instant_Brow_Hair_Pen_1.jpg"", ""data/images\\Revolution_Instant_Brow_Hair_Pen_154\\Revolution_Instant_Brow_Hair_Pen_2.jpg"", ""data/images\\Revolution_Instant_Brow_Hair_Pen_154\\Revolution_Instant_Brow_Hair_Pen_3.jpg"", ""data/images\\Revolution_Instant_Brow_Hair_Pen_154\\Revolution_Instant_Brow_Hair_Pen_4.jpg"", ""data/images\\Revolution_Instant_Brow_Hair_Pen_154\\Revolution_Instant_Brow_Hair_Pen_5.jpg""]","[{""name"": ""Cool Brown"", ""id"": ""1866613"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-instant-brow-hair-pen_color=Cool%20Brown&pid=revolution-instant-brow-hair-pen""}, {""name"": ""Warm Brown"", ""id"": ""1866620"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-instant-brow-hair-pen_color=Warm%20Brown&pid=revolution-instant-brow-hair-pen""}, {""name"": ""Dark Brown"", ""id"": ""1866637"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-instant-brow-hair-pen_color=Dark%20Brown&pid=revolution-instant-brow-hair-pen""}]",maquillage,sourcils,crayon sourcils,
https://www.revolutionbeauty.com/intl/fr/cheveux/coiffage-et-traitements-capillaires/revolution-haircare-plex-6-bond-restore-styling-cream/1591959.html,revolution haircare plex 6 bond restore styling cream100ml,6.0,11.99,50.0,cheveux > coiffage et traitements capillaires,4.7,259,"[""data/images\\Revolution_Haircare_Plex_6_Bond_Restore_Styling_Cream100ml_155\\Revolution_Haircare_Plex_6_Bond_Restore_Styling_Cream100ml_1.jpg"", ""data/images\\Revolution_Haircare_Plex_6_Bond_Restore_Styling_Cream100ml_155\\Revolution_Haircare_Plex_6_Bond_Restore_Styling_Cream100ml_2.jpg"", ""data/images\\Revolution_Haircare_Plex_6_Bond_Restore_Styling_Cream100ml_155\\Revolution_Haircare_Plex_6_Bond_Restore_Styling_Cream100ml_3.jpg""]",[],cheveux,coiffage et traitements capillaires,,
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/crayon-sourcils/makeup-revolution-precise-brow-pencil/makeup-revolution-precise-brow-pencil.html,makeup revolution precise brow pencil,3.99,,,maquillage > sourcils > crayon sourcils,4.5,345,"[""data/images\\Makeup_Revolution_Precise_Brow_Pencil_156\\Makeup_Revolution_Precise_Brow_Pencil_1.jpg""]","[{""name"": ""Dark Brown"", ""id"": ""21378"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-precise-brow-pencil_color=Dark%20Brown&pid=makeup-revolution-precise-brow-pencil""}, {""name"": ""Light Brown"", ""id"": ""21379"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-precise-brow-pencil_color=Light%20Brown&pid=makeup-revolution-precise-brow-pencil""}, {""name"": ""Medium Brown"", ""id"": ""21380"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-precise-brow-pencil_color=Medium%20Brown&pid=makeup-revolution-precise-brow-pencil""}]",maquillage,sourcils,crayon sourcils,
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/crayon-sourcils/makeup-revolution-fluffy-brow-filter-duo-blonde/1803656.html,makeup revolution fluffy brow filter duo blonde,8.99,,,maquillage > sourcils > crayon sourcils,4.2,76,"[""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_157\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_1.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_157\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_2.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_157\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_3.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_157\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_4.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_157\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_5.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_157\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_6.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_157\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_7.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_157\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Blonde_8.jpg""]","[{""name"": ""Blonde"", ""id"": ""1803656"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-fluffy-brow-filter-duo_color=Blonde&pid=makeup-revolution-fluffy-brow-filter-duo""}, {""name"": ""Ash Brown"", ""id"": ""1792219"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-fluffy-brow-filter-duo_color=Ash%20Brown&pid=makeup-revolution-fluffy-brow-filter-duo""}, {""name"": ""Medium Brown"", ""id"": ""1792226"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-fluffy-brow-filter-duo_color=Medium%20Brown&pid=makeup-revolution-fluffy-brow-filter-duo""}, {""name"": ""Dark Brown"", ""id"": ""1792233"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-fluffy-brow-filter-duo_color=Dark%20Brown&pid=makeup-revolution-fluffy-brow-filter-duo""}, {""name"": ""Granite"", ""id"": ""1792240"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-fluffy-brow-filter-duo_color=Granite&pid=makeup-revolution-fluffy-brow-filter-duo""}]",maquillage,sourcils,crayon sourcils,
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/crayon-sourcils/makeup-revolution-fluffy-brow-filter-duo-granite/1792240.html,makeup revolution fluffy brow filter duo granite,8.99,,,maquillage > sourcils > crayon sourcils,4.2,76,"[""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_158\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_1.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_158\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_2.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_158\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_3.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_158\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_4.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_158\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_5.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_158\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_6.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_158\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_7.jpg"", ""data/images\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_158\\Makeup_Revolution_Fluffy_Brow_Filter_Duo_Granite_8.jpg""]","[{""name"": ""Blonde"", ""id"": ""1803656"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-fluffy-brow-filter-duo_color=Blonde&pid=makeup-revolution-fluffy-brow-filter-duo""}, {""name"": ""Ash Brown"", ""id"": ""1792219"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-fluffy-brow-filter-duo_color=Ash%20Brown&pid=makeup-revolution-fluffy-brow-filter-duo""}, {""name"": ""Medium Brown"", ""id"": ""1792226"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-fluffy-brow-filter-duo_color=Medium%20Brown&pid=makeup-revolution-fluffy-brow-filter-duo""}, {""name"": ""Dark Brown"", ""id"": ""1792233"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-fluffy-brow-filter-duo_color=Dark%20Brown&pid=makeup-revolution-fluffy-brow-filter-duo""}, {""name"": ""Granite"", ""id"": ""1792240"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-fluffy-brow-filter-duo_color=Granite&pid=makeup-revolution-fluffy-brow-filter-duo""}]",maquillage,sourcils,crayon sourcils,
https://www.revolutionbeauty.com/intl/fr/maquillage/teint/highlighter/revolution-pro-glow-edit-cream-highlighter-aglow/1795722.html,revolution pro glow edit cream highlighter aglow,3.6,8.99,60.0,maquillage > teint > highlighter,4.5,53,"[""data/images\\Revolution_Pro_Glow_Edit_Cream_Highlighter_Aglow_159\\Revolution_Pro_Glow_Edit_Cream_Highlighter_Aglow_1.jpg"", ""data/images\\Revolution_Pro_Glow_Edit_Cream_Highlighter_Aglow_159\\Revolution_Pro_Glow_Edit_Cream_Highlighter_Aglow_2.jpg"", ""data/images\\Revolution_Pro_Glow_Edit_Cream_Highlighter_Aglow_159\\Revolution_Pro_Glow_Edit_Cream_Highlighter_Aglow_3.jpg""]","[{""name"": ""Ablaze"", ""id"": ""1795715"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-pro-glow-edit-cream-highlighter_color=Ablaze&pid=revolution-pro-glow-edit-cream-highlighter""}, {""name"": ""Aglow"", ""id"": ""1795722"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-pro-glow-edit-cream-highlighter_color=Aglow&pid=revolution-pro-glow-edit-cream-highlighter""}, {""name"": ""Alight"", ""id"": ""1795739"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_revolution-pro-glow-edit-cream-highlighter_color=Alight&pid=revolution-pro-glow-edit-cream-highlighter""}]",maquillage,teint,highlighter,
https://www.revolutionbeauty.com/intl/fr/cheveux/apr%c3%a8s-shampooing/revolution-haircare-blonde-plex-5-bond-plex-conditioner/1562812.html,revolution haircare blonde plex 5 bond plex conditioner250ml,8.39,11.99,30.0,cheveux > apres-shampooing,4.4,57,"[""data/images\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_160\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_1.jpg"", ""data/images\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_160\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_2.jpg"", ""data/images\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_160\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_3.jpg"", ""data/images\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_160\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_4.jpg"", ""data/images\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_160\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_5.jpg"", ""data/images\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_160\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner250ml_6.jpg""]",[],cheveux,apres-shampooing,,
https://www.revolutionbeauty.com/intl/fr/maquillage/sourcils/gel-cr%c3%a8me-sourcils/brow-pomade-medium-brown/murbrowpmb.html,brow pomade medium brown,7.99,,,maquillage > sourcils > gel creme sourcils,4.3,224,"[""data/images\\Brow_Pomade_Medium_Brown_161\\Brow_Pomade_Medium_Brown_1.jpg"", ""data/images\\Brow_Pomade_Medium_Brown_161\\Brow_Pomade_Medium_Brown_2.jpg""]",[],maquillage,sourcils,gel creme sourcils,
https://www.revolutionbeauty.com/intl/fr/cheveux/apr%c3%a8s-shampooing/revolution-haircare-blonde-plex-5-bond-plex-conditioner/1686488.html,revolution haircare blonde plex 5 bond plex conditioner,6.0,11.99,50.0,cheveux > apres-shampooing,0.0,0,"[""data/images\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner_162\\Revolution_Haircare_Blonde_Plex_5_Bond_Plex_Conditioner_1.jpg""]",[],cheveux,apres-shampooing,,
https://www.revolutionbeauty.com/intl/fr/cheveux/coiffage-et-traitements-capillaires/revolution-haircare-plex-3-bond-restore-treatment/1591928.html,revolution haircare plex 3 bond restore treatment100ml,6.0,11.99,50.0,cheveux > coiffage et traitements capillaires,4.6,384,"[""data/images\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_163\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_1.jpg"", ""data/images\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_163\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_2.jpg"", ""data/images\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_163\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_3.jpg"", ""data/images\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_163\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_4.jpg"", ""data/images\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_163\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_5.jpg"", ""data/images\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_163\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_6.jpg"", ""data/images\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_163\\Revolution_Haircare_Plex_3_Bond_Restore_Treatment100ml_7.jpg""]",[],cheveux,coiffage et traitements capillaires,,
